2026-02-01 02:07:24 | INFO     | co2_forecast | Logging to: outputs/runs/run_20260201_0207/logs/run_20260201_0207.log
2026-02-01 02:07:50 | INFO     | co2_forecast |   SHAP stability: 0.7189
2026-02-01 02:07:50 | INFO     | co2_forecast |   Parsimony: 18 features
2026-02-01 02:07:50 | INFO     | co2_forecast | Evaluating FS option: fs_consensus (8 features)
2026-02-01 02:07:51 | INFO     | co2_forecast |   Weighted MAE: 0.0580
2026-02-01 02:07:51 | INFO     | co2_forecast |   Stability: 0.9715
2026-02-01 02:07:51 | INFO     | co2_forecast |   SHAP concentration: 0.8498
2026-02-01 02:07:51 | INFO     | co2_forecast |   SHAP stability: 0.7364
2026-02-01 02:07:51 | INFO     | co2_forecast |   Parsimony: 8 features
2026-02-01 02:07:51 | INFO     | co2_forecast | Evaluation matrix created with 3 FS options
2026-02-01 02:07:51 | INFO     | co2_forecast | Evaluation matrix:
      fs_option  n_features  C1_accuracy  C2_stability  C3_shap_concentration  C4_shap_stability  C5_parsimony    mae_h1    mae_h2    mae_h4  error_std
0     fs_linear           4     0.125773      0.958823               1.000000           0.934385           0.8  0.119779  0.124806  0.142210   0.042945
1  fs_nonlinear          18     0.060783      0.969545               0.767642           0.718867           0.1  0.057507  0.058747  0.072029   0.031412
2  fs_consensus           8     0.057986      0.971528               0.849828           0.736395           0.6  0.054975  0.056149  0.068267   0.029306
2026-02-01 02:07:51 | INFO     | co2_forecast | ----------------------------------------
2026-02-01 02:07:51 | INFO     | co2_forecast | Selecting best FS option with MCDA...
2026-02-01 02:07:51 | INFO     | co2_forecast | Selecting best FS option using MCDA...
2026-02-01 02:07:51 | INFO     | co2_forecast | Pareto filter: 3 -> 2 alternatives
2026-02-01 02:07:51 | INFO     | co2_forecast | VIKOR ranking complete. Best: 0
2026-02-01 02:07:51 | INFO     | co2_forecast |   Acceptable advantage: False
2026-02-01 02:07:51 | INFO     | co2_forecast |   Acceptable stability: True
2026-02-01 02:07:51 | INFO     | co2_forecast | Best FS option: fs_linear
2026-02-01 02:07:51 | INFO     | co2_forecast | Selected FS option: fs_linear
2026-02-01 02:07:51 | INFO     | co2_forecast | Selected features (4): ['Air_Temp', 'CO2e_lag1', 'Q2', 'Q4']...
2026-02-01 02:07:51 | INFO     | co2_forecast | ----------------------------------------
2026-02-01 02:07:51 | INFO     | co2_forecast | Generating plots...
2026-02-01 02:07:51 | INFO     | co2_forecast | Pareto filter: 3 -> 1 alternatives
2026-02-01 02:07:53 | INFO     | co2_forecast | ============================================================
2026-02-01 02:07:53 | INFO     | co2_forecast | FS Evaluation with SHAP + MCDA Complete!
2026-02-01 02:07:53 | INFO     | co2_forecast |   Best FS option: fs_linear
2026-02-01 02:07:53 | INFO     | co2_forecast |   Number of features: 4
2026-02-01 02:07:53 | INFO     | co2_forecast |   MCDA method: vikor
2026-02-01 02:07:53 | INFO     | co2_forecast |   MCDA score: 0.5000
2026-02-01 02:07:53 | INFO     | co2_forecast |   Results saved to: outputs/runs/run_20260201_0207/tables
2026-02-01 02:07:53 | INFO     | co2_forecast |   Figures saved to: outputs/runs/run_20260201_0207/figures
2026-02-01 02:07:53 | INFO     | co2_forecast | ============================================================
2026-02-01 02:07:55 | INFO     | co2_forecast | Logging to: outputs/runs/run_20260201_0207/logs/run_20260201_0207.log
2026-02-01 02:07:55 | INFO     | co2_forecast | ============================================================
2026-02-01 02:07:55 | INFO     | co2_forecast | Script 03: Optimize Models
2026-02-01 02:07:55 | INFO     | co2_forecast | ============================================================
2026-02-01 02:07:55 | INFO     | co2_forecast | Models to optimize: ['ridge', 'random_forest', 'catboost', 'lightgbm', 'lstm']
2026-02-01 02:07:55 | INFO     | co2_forecast | Optimizer: pso
2026-02-01 02:07:55 | INFO     | co2_forecast | Loading data...
2026-02-01 02:07:55 | INFO     | co2_forecast | Using 4 features from fs_linear
2026-02-01 02:07:55 | INFO     | co2_forecast | Training data: 101 samples, 4 features
2026-02-01 02:07:55 | INFO     | co2_forecast | ----------------------------------------
2026-02-01 02:07:55 | INFO     | co2_forecast | Running swarm optimization for all models...
2026-02-01 02:07:55 | INFO     | co2_forecast | Optimizing all models...
2026-02-01 02:07:55 | INFO     | co2_forecast | Optimizing ridge...
2026-02-01 02:07:55 | INFO     | co2_forecast | Starting PSO: 15 particles, 20 iterations
2026-02-01 02:07:56 | INFO     | co2_forecast |   Iteration 0: Best fitness = 0.040796
2026-02-01 02:08:01 | INFO     | co2_forecast |   Iteration 5: Best fitness = 0.033462
2026-02-01 02:08:04 | INFO     | co2_forecast |   Iteration 10: Best fitness = 0.033462
2026-02-01 02:08:07 | INFO     | co2_forecast |   Iteration 15: Best fitness = 0.033462
2026-02-01 02:08:10 | INFO     | co2_forecast |   Iteration 19: Best fitness = 0.033462
2026-02-01 02:08:10 | INFO     | co2_forecast | PSO complete. Best fitness: 0.033462
2026-02-01 02:08:10 | INFO     | co2_forecast |   Best params: {'alpha': 0.001}
2026-02-01 02:08:10 | INFO     | co2_forecast |   Best fitness: 0.033462
2026-02-01 02:08:10 | INFO     | co2_forecast | Optimizing random_forest...
2026-02-01 02:08:10 | INFO     | co2_forecast | Starting PSO: 15 particles, 20 iterations
2026-02-01 02:10:45 | INFO     | co2_forecast |   Iteration 0: Best fitness = 0.068657
2026-02-01 02:28:48 | INFO     | co2_forecast |   Iteration 5: Best fitness = 0.059303
2026-02-01 02:49:01 | INFO     | co2_forecast |   Iteration 10: Best fitness = 0.059188
2026-02-01 03:08:43 | INFO     | co2_forecast |   Iteration 15: Best fitness = 0.059184
2026-02-01 03:24:23 | INFO     | co2_forecast |   Iteration 19: Best fitness = 0.059184
2026-02-01 03:24:23 | INFO     | co2_forecast | PSO complete. Best fitness: 0.059184
2026-02-01 03:24:23 | INFO     | co2_forecast |   Best params: {'n_estimators': 289, 'max_depth': 11, 'min_samples_split': 2, 'min_samples_leaf': 1}
2026-02-01 03:24:23 | INFO     | co2_forecast |   Best fitness: 0.059184
2026-02-01 03:24:23 | INFO     | co2_forecast | Optimizing catboost...
2026-02-01 03:24:23 | INFO     | co2_forecast | Starting PSO: 15 particles, 20 iterations
2026-02-01 03:25:15 | INFO     | co2_forecast |   Iteration 0: Best fitness = 0.047997
2026-02-01 03:27:51 | INFO     | co2_forecast |   Iteration 5: Best fitness = 0.044698
2026-02-01 03:30:14 | INFO     | co2_forecast |   Iteration 10: Best fitness = 0.044698
2026-02-01 03:32:40 | INFO     | co2_forecast |   Iteration 15: Best fitness = 0.044698
2026-02-01 03:34:33 | INFO     | co2_forecast |   Iteration 19: Best fitness = 0.044698
2026-02-01 03:34:33 | INFO     | co2_forecast | PSO complete. Best fitness: 0.044698
2026-02-01 03:34:33 | INFO     | co2_forecast |   Best params: {'iterations': 184, 'learning_rate': 0.10244229817297523, 'depth': 3, 'l2_leaf_reg': 0.1}
2026-02-01 03:34:33 | INFO     | co2_forecast |   Best fitness: 0.044698
2026-02-01 03:34:33 | INFO     | co2_forecast | Optimizing lightgbm...
2026-02-01 03:34:33 | INFO     | co2_forecast | Starting PSO: 15 particles, 20 iterations
2026-02-01 03:34:40 | INFO     | co2_forecast |   Iteration 0: Best fitness = 0.124667
2026-02-01 03:37:40 | INFO     | co2_forecast |   Iteration 5: Best fitness = 0.052515
2026-02-01 03:41:07 | INFO     | co2_forecast |   Iteration 10: Best fitness = 0.052515
2026-02-01 03:44:35 | INFO     | co2_forecast |   Iteration 15: Best fitness = 0.052360
2026-02-01 03:47:18 | INFO     | co2_forecast |   Iteration 19: Best fitness = 0.052209
2026-02-01 03:47:18 | INFO     | co2_forecast | PSO complete. Best fitness: 0.052209
2026-02-01 03:47:18 | INFO     | co2_forecast |   Best params: {'n_estimators': 300, 'learning_rate': 0.09361527639652396, 'num_leaves': 116, 'max_depth': 3, 'min_child_samples': 5, 'reg_alpha': 0.001, 'reg_lambda': 3.373260142464082}
2026-02-01 03:47:18 | INFO     | co2_forecast |   Best fitness: 0.052209
2026-02-01 03:47:18 | INFO     | co2_forecast | Optimizing lstm...
2026-02-01 03:47:18 | INFO     | co2_forecast | Starting PSO: 15 particles, 20 iterations
2026-02-01 03:54:59 | INFO     | co2_forecast |   Iteration 0: Best fitness = 0.090999
2026-02-01 04:56:28 | INFO     | co2_forecast |   Iteration 5: Best fitness = 0.090552
2026-02-01 06:01:32 | INFO     | co2_forecast |   Iteration 10: Best fitness = 0.089907
2026-02-01 07:09:19 | INFO     | co2_forecast |   Iteration 15: Best fitness = 0.089628
2026-02-01 08:03:29 | INFO     | co2_forecast |   Iteration 19: Best fitness = 0.088924
2026-02-01 08:03:29 | INFO     | co2_forecast | PSO complete. Best fitness: 0.088924
2026-02-01 08:03:29 | INFO     | co2_forecast |   Best params: {'lookback': 6, 'hidden_size': 18, 'num_layers': 2, 'dropout': 0.2802434634219593, 'learning_rate': 0.001156406732954077, 'batch_size': 16}
2026-02-01 08:03:29 | INFO     | co2_forecast |   Best fitness: 0.088924
2026-02-01 08:03:29 | INFO     | co2_forecast | ----------------------------------------
2026-02-01 08:03:29 | INFO     | co2_forecast | Generating optimization plots...
2026-02-01 08:03:31 | INFO     | co2_forecast | ----------------------------------------
2026-02-01 08:03:31 | INFO     | co2_forecast | Training final models with optimized parameters...
2026-02-01 08:03:31 | INFO     | co2_forecast |   ridge: Trained and saved
2026-02-01 08:03:31 | INFO     | co2_forecast |   random_forest: Trained and saved
2026-02-01 08:03:31 | INFO     | co2_forecast |   catboost: Trained and saved
2026-02-01 08:03:31 | INFO     | co2_forecast |   lightgbm: Trained and saved
2026-02-01 08:03:33 | INFO     | co2_forecast |   lstm: Trained and saved
2026-02-01 08:03:33 | INFO     | co2_forecast | ============================================================
2026-02-01 08:03:33 | INFO     | co2_forecast | Model Optimization Complete!
2026-02-01 08:03:33 | INFO     | co2_forecast |   Models optimized: 5
2026-02-01 08:03:33 | INFO     | co2_forecast |     ridge: fitness = 0.0335
2026-02-01 08:03:33 | INFO     | co2_forecast |     random_forest: fitness = 0.0592
2026-02-01 08:03:33 | INFO     | co2_forecast |     catboost: fitness = 0.0447
2026-02-01 08:03:33 | INFO     | co2_forecast |     lightgbm: fitness = 0.0522
2026-02-01 08:03:33 | INFO     | co2_forecast |     lstm: fitness = 0.0889
2026-02-01 08:03:33 | INFO     | co2_forecast |   Results saved to: outputs/runs/run_20260201_0207/models
2026-02-01 08:03:33 | INFO     | co2_forecast |   Figures saved to: outputs/runs/run_20260201_0207/figures
2026-02-01 08:03:33 | INFO     | co2_forecast | ============================================================
2026-02-01 08:03:39 | INFO     | co2_forecast | Logging to: outputs/runs/run_20260201_0207/logs/run_20260201_0207.log
2026-02-01 08:03:39 | INFO     | co2_forecast | ============================================================
2026-02-01 08:03:39 | INFO     | co2_forecast | Script 04: Evaluate Models and Apply Safeguards
2026-02-01 08:03:39 | INFO     | co2_forecast | ============================================================
2026-02-01 08:03:39 | INFO     | co2_forecast | Loading data...
2026-02-01 08:03:39 | INFO     | co2_forecast | Evaluation data: 101 samples
2026-02-01 08:03:39 | INFO     | co2_forecast | ----------------------------------------
2026-02-01 08:03:39 | INFO     | co2_forecast | Loading trained models...
2026-02-01 08:03:40 | INFO     | co2_forecast |   Loaded: lstm
2026-02-01 08:03:40 | INFO     | co2_forecast |   Loaded: lightgbm
2026-02-01 08:03:40 | INFO     | co2_forecast |   Loaded: catboost
2026-02-01 08:03:40 | INFO     | co2_forecast |   Loaded: ridge
2026-02-01 08:03:40 | INFO     | co2_forecast |   Loaded: random_forest
2026-02-01 08:03:40 | INFO     | co2_forecast | ----------------------------------------
2026-02-01 08:03:40 | INFO     | co2_forecast | Running walk-forward evaluation...
2026-02-01 08:03:40 | INFO     | co2_forecast |   Evaluating: lstm
2026-02-01 08:04:38 | INFO     | co2_forecast |     Weighted MAE: 0.0947
2026-02-01 08:04:38 | INFO     | co2_forecast |   Evaluating: lightgbm
2026-02-01 08:04:40 | INFO     | co2_forecast |     Weighted MAE: 0.0517
2026-02-01 08:04:40 | INFO     | co2_forecast |   Evaluating: catboost
2026-02-01 08:04:45 | INFO     | co2_forecast |     Weighted MAE: 0.0442
2026-02-01 08:04:45 | INFO     | co2_forecast |   Evaluating: ridge
2026-02-01 08:04:45 | INFO     | co2_forecast |     Weighted MAE: 0.0334
2026-02-01 08:04:45 | INFO     | co2_forecast |   Evaluating: random_forest
2026-02-01 08:05:00 | INFO     | co2_forecast |     Weighted MAE: 0.0585
2026-02-01 08:05:00 | INFO     | co2_forecast | ----------------------------------------
2026-02-01 08:05:00 | INFO     | co2_forecast | Checking annual consistency...
2026-02-01 08:05:00 | INFO     | co2_forecast | Annual consistency: MAE=11351.34, MAPE=2.91%
2026-02-01 08:05:00 | INFO     | co2_forecast |   lstm: Annual MAPE = 2.91%
2026-02-01 08:05:00 | INFO     | co2_forecast | Annual consistency: MAE=66451.04, MAPE=4.87%
2026-02-01 08:05:00 | INFO     | co2_forecast |   lightgbm: Annual MAPE = 4.87%
2026-02-01 08:05:00 | INFO     | co2_forecast | Annual consistency: MAE=47926.76, MAPE=3.55%
2026-02-01 08:05:00 | INFO     | co2_forecast |   catboost: Annual MAPE = 3.55%
2026-02-01 08:05:00 | INFO     | co2_forecast | Annual consistency: MAE=26411.84, MAPE=1.93%
2026-02-01 08:05:00 | INFO     | co2_forecast |   ridge: Annual MAPE = 1.93%
2026-02-01 08:05:00 | INFO     | co2_forecast | Annual consistency: MAE=76409.26, MAPE=5.55%
2026-02-01 08:05:00 | INFO     | co2_forecast |   random_forest: Annual MAPE = 5.55%
2026-02-01 08:05:00 | INFO     | co2_forecast | ----------------------------------------
2026-02-01 08:05:00 | INFO     | co2_forecast | Comparing with annual baselines...
2026-02-01 08:05:00 | INFO     | co2_forecast | Model MAE: 119045.23, Best baseline: naive
2026-02-01 08:05:00 | INFO     | co2_forecast | Model MAE: 930713.63, Best baseline: naive
2026-02-01 08:05:00 | INFO     | co2_forecast | Model MAE: 913386.75, Best baseline: naive
2026-02-01 08:05:00 | INFO     | co2_forecast | Model MAE: 891668.66, Best baseline: naive
2026-02-01 08:05:00 | INFO     | co2_forecast | Model MAE: 944883.26, Best baseline: naive
2026-02-01 08:05:00 | INFO     | co2_forecast | ----------------------------------------
2026-02-01 08:05:00 | INFO     | co2_forecast | Generating plots...
2026-02-01 08:05:01 | INFO     | co2_forecast | ----------------------------------------
2026-02-01 08:05:01 | INFO     | co2_forecast | Generating prediction plots for ALL models...
2026-02-01 08:05:02 | INFO     | co2_forecast |   Generated prediction plot: lstm
2026-02-01 08:05:02 | INFO     | co2_forecast |   Generated prediction plot: lightgbm
2026-02-01 08:05:03 | INFO     | co2_forecast |   Generated prediction plot: catboost
2026-02-01 08:05:03 | INFO     | co2_forecast |   Generated prediction plot: ridge
2026-02-01 08:05:04 | INFO     | co2_forecast |   Generated prediction plot: random_forest
2026-02-01 08:05:04 | INFO     | co2_forecast | ----------------------------------------
2026-02-01 08:05:04 | INFO     | co2_forecast | Generating coefficient/importance plots for ALL models...
2026-02-01 08:05:04 | INFO     | co2_forecast |   Generated importance plot: lightgbm
2026-02-01 08:05:05 | INFO     | co2_forecast |   Generated importance plot: catboost
2026-02-01 08:05:05 | INFO     | co2_forecast |   Generated coefficients plot: ridge
2026-02-01 08:05:06 | INFO     | co2_forecast |   Generated importance plot: random_forest
2026-02-01 08:05:06 | INFO     | co2_forecast | ----------------------------------------
2026-02-01 08:05:06 | INFO     | co2_forecast | Generating SHAP beeswarm plots for SHAP-supporting models...
2026-02-01 08:05:06 | INFO     | co2_forecast |   lstm: Does not support SHAP, skipping
2026-02-01 08:05:06 | INFO     | co2_forecast | Computing SHAP values using tree explainer
2026-02-01 08:05:06 | INFO     | co2_forecast |   Generated SHAP beeswarm: lightgbm
2026-02-01 08:05:06 | INFO     | co2_forecast | Computing SHAP values using tree explainer
2026-02-01 08:05:06 | INFO     | co2_forecast |   Generated SHAP beeswarm: catboost
2026-02-01 08:05:06 | INFO     | co2_forecast |   ridge: Does not support SHAP, skipping
2026-02-01 08:05:07 | INFO     | co2_forecast | Computing SHAP values using tree explainer
2026-02-01 08:05:07 | INFO     | co2_forecast |   Generated SHAP beeswarm: random_forest
2026-02-01 08:05:08 | INFO     | co2_forecast | ============================================================
2026-02-01 08:05:08 | INFO     | co2_forecast | Evaluation and Safeguards Complete!
2026-02-01 08:05:08 | INFO     | co2_forecast |   Models evaluated: 5
2026-02-01 08:05:08 | INFO     | co2_forecast |   Best quarterly MAE: 0.0334
2026-02-01 08:05:08 | INFO     | co2_forecast |   Results saved to: outputs/runs/run_20260201_0207/tables
2026-02-01 08:05:08 | INFO     | co2_forecast |   Predictions saved to: outputs/runs/run_20260201_0207/predictions
2026-02-01 08:05:08 | INFO     | co2_forecast |   Figures saved to: outputs/runs/run_20260201_0207/figures
2026-02-01 08:05:08 | INFO     | co2_forecast | ============================================================
2026-02-01 08:05:11 | INFO     | co2_forecast | Logging to: outputs/runs/run_20260201_0207/logs/run_20260201_0207.log
2026-02-01 08:05:11 | INFO     | co2_forecast | ============================================================
2026-02-01 08:05:11 | INFO     | co2_forecast | Script 05: Select Best Model with Pareto + MCDA
2026-02-01 08:05:11 | INFO     | co2_forecast | ============================================================
2026-02-01 08:05:11 | INFO     | co2_forecast | Loading evaluation results...
2026-02-01 08:05:11 | INFO     | co2_forecast | Loaded metrics for 5 models
2026-02-01 08:05:11 | INFO     | co2_forecast | Available metrics: ['model', 'weighted_mae', 'stability_score', 'error_std', 'worst_fold_error', 'mae_h1', 'rmse_h1', 'mape_h1', 'r2_h1', 'mae_h2', 'rmse_h2', 'mape_h2', 'r2_h2', 'mae_h4', 'rmse_h4', 'mape_h4', 'r2_h4', 'annual_mae_x', 'annual_mape_x', 'annual_consistency', 'annual_mae_y', 'annual_mape_y', 'annual_bias', 'consistency_score']
2026-02-01 08:05:11 | INFO     | co2_forecast | ----------------------------------------
2026-02-01 08:05:11 | INFO     | co2_forecast | Preparing criteria for MCDA...
